County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Benton County,Kennewick School District,SBA,ELA,7,All,776,57.2
Benton County,Kennewick School District,SBA,ELA,8,All,688,51.2
Benton County,Kennewick School District,SBA,ELA,10,All,905,69
Benton County,Kennewick School District,SBA,MATH,3,All,747,51.5
Benton County,Kennewick School District,SBA,MATH,4,All,691,48.1
Benton County,Kennewick School District,SBA,MATH,5,All,578,38.9
Benton County,Kennewick School District,SBA,MATH,6,All,588,41
Benton County,Kennewick School District,SBA,MATH,7,All,592,43.8
Benton County,Kennewick School District,SBA,MATH,8,All,492,36.6
Benton County,Kennewick School District,SBA,MATH,10,All,444,34.1
King County,Kent School District,SBA,ELA,3,All,1109,53
King County,Kent School District,SBA,ELA,4,All,1199,55.8
King County,Kent School District,SBA,ELA,5,All,1222,56.5
King County,Kent School District,SBA,ELA,6,All,1237,59.3
King County,Kent School District,SBA,ELA,7,All,1035,55.1
King County,Kent School District,SBA,ELA,8,All,1109,55.2
King County,Kent School District,SBA,ELA,10,All,1311,67.7
King County,Kent School District,SBA,MATH,3,All,1175,56.1
King County,Kent School District,SBA,MATH,4,All,1122,52.2
King County,Kent School District,SBA,MATH,5,All,1014,46.9
King County,Kent School District,SBA,MATH,6,All,1036,49.6
King County,Kent School District,SBA,MATH,7,All,832,44.3
King County,Kent School District,SBA,MATH,8,All,863,42.9
King County,Kent School District,SBA,MATH,10,All,796,41.1
Stevens County,Kettle Falls School District,SBA,ELA,3,All,31,43
Stevens County,Kettle Falls School District,SBA,ELA,4,All,9,20
Stevens County,Kettle Falls School District,SBA,ELA,5,All,32,59.2
Stevens County,Kettle Falls School District,SBA,ELA,6,All,29,50.8
Stevens County,Kettle Falls School District,SBA,ELA,7,All,43,68.2
Stevens County,Kettle Falls School District,SBA,ELA,8,All,43,64.1
Stevens County,Kettle Falls School District,SBA,ELA,10,All,41,73.2
Stevens County,Kettle Falls School District,SBA,MATH,3,All,34,47.8
Stevens County,Kettle Falls School District,SBA,MATH,4,All,13,28.8
Stevens County,Kettle Falls School District,SBA,MATH,5,All,18,33.3
Stevens County,Kettle Falls School District,SBA,MATH,6,All,19,33.9
Stevens County,Kettle Falls School District,SBA,MATH,7,All,34,53.9
Stevens County,Kettle Falls School District,SBA,MATH,8,All,35,52.2
Stevens County,Kettle Falls School District,SBA,MATH,10,All,22,39.2
Benton County,Kiona-Benton City School District,SBA,ELA,3,All,31,25
Benton County,Kiona-Benton City School District,SBA,ELA,4,All,39,32.5
Benton County,Kiona-Benton City School District,SBA,ELA,5,All,35,32.4
Benton County,Kiona-Benton City School District,SBA,ELA,6,All,38,31.6
Benton County,Kiona-Benton City School District,SBA,ELA,7,All,31,33.6
Benton County,Kiona-Benton City School District,SBA,ELA,8,All,26,25.4
Benton County,Kiona-Benton City School District,SBA,ELA,10,All,48,46.6
Benton County,Kiona-Benton City School District,SBA,MATH,3,All,40,31.7
Benton County,Kiona-Benton City School District,SBA,MATH,4,All,49,40.8
Benton County,Kiona-Benton City School District,SBA,MATH,5,All,21,19.4
Benton County,Kiona-Benton City School District,SBA,MATH,6,All,22,18.3
Benton County,Kiona-Benton City School District,SBA,MATH,7,All,21,22.8
Benton County,Kiona-Benton City School District,SBA,MATH,8,All,13,12.8
Benton County,Kiona-Benton City School District,SBA,MATH,10,All,26,25.7
Kittitas County,Kittitas School District,SBA,ELA,3,All,19,34.5
Kittitas County,Kittitas School District,SBA,ELA,4,All,23,48.9
Kittitas County,Kittitas School District,SBA,ELA,5,All,29,60.4
Kittitas County,Kittitas School District,SBA,ELA,6,All,25,43.1
Kittitas County,Kittitas School District,SBA,ELA,7,All,22,45.8
Kittitas County,Kittitas School District,SBA,ELA,8,All,25,37.3
Kittitas County,Kittitas School District,SBA,ELA,10,All,47,79.6
Kittitas County,Kittitas School District,SBA,MATH,3,All,31,56.3
Kittitas County,Kittitas School District,SBA,MATH,4,All,21,44.6
Kittitas County,Kittitas School District,SBA,MATH,5,All,16,33.3
Kittitas County,Kittitas School District,SBA,MATH,6,All,21,36.2
Kittitas County,Kittitas School District,SBA,MATH,7,All,17,35.4
Kittitas County,Kittitas School District,SBA,MATH,8,All,17,25.3
Kittitas County,Kittitas School District,SBA,MATH,10,All,27,45.7
Klickitat County,Klickitat School District,SBA,ELA,3,All,,
Klickitat County,Klickitat School District,SBA,ELA,4,All,,
Klickitat County,Klickitat School District,SBA,ELA,5,All,,
Klickitat County,Klickitat School District,SBA,ELA,6,All,,
Klickitat County,Klickitat School District,SBA,ELA,7,All,,
Klickitat County,Klickitat School District,SBA,ELA,8,All,,
Klickitat County,Klickitat School District,SBA,ELA,10,All,,
Klickitat County,Klickitat School District,SBA,MATH,3,All,,
Klickitat County,Klickitat School District,SBA,MATH,4,All,,
Klickitat County,Klickitat School District,SBA,MATH,5,All,,
Klickitat County,Klickitat School District,SBA,MATH,6,All,,
Klickitat County,Klickitat School District,SBA,MATH,7,All,,
Klickitat County,Klickitat School District,SBA,MATH,8,All,,
Klickitat County,Klickitat School District,SBA,MATH,10,All,,
Clark County,La Center School District,SBA,ELA,3,All,71,60.1
Clark County,La Center School District,SBA,ELA,4,All,70,50.3
Clark County,La Center School District,SBA,ELA,5,All,80,60.1
Clark County,La Center School District,SBA,ELA,6,All,62,48.8
Clark County,La Center School District,SBA,ELA,7,All,97,74
Clark County,La Center School District,SBA,ELA,8,All,96,66.6
Clark County,La Center School District,SBA,ELA,10,All,105,77.7
Clark County,La Center School District,SBA,MATH,3,All,68,57.6
Clark County,La Center School District,SBA,MATH,4,All,60,43.1
Clark County,La Center School District,SBA,MATH,5,All,64,48.1
Clark County,La Center School District,SBA,MATH,6,All,54,42.5
Clark County,La Center School District,SBA,MATH,7,All,67,51.1
Clark County,La Center School District,SBA,MATH,8,All,76,52.7
Clark County,La Center School District,SBA,MATH,10,All,62,45.9
Skagit County,La Conner School District,SBA,ELA,3,All,11,30.5
Skagit County,La Conner School District,SBA,ELA,4,All,19,41.3
Skagit County,La Conner School District,SBA,ELA,5,All,29,54.7
Skagit County,La Conner School District,SBA,ELA,6,All,23,50
Skagit County,La Conner School District,SBA,ELA,7,All,31,64.5
Skagit County,La Conner School District,SBA,ELA,8,All,27,55.1
Skagit County,La Conner School District,SBA,ELA,10,All,27,67.5
Skagit County,La Conner School District,SBA,MATH,3,All,12,33.3
Skagit County,La Conner School District,SBA,MATH,4,All,16,34.7
Skagit County,La Conner School District,SBA,MATH,5,All,21,39.6
Skagit County,La Conner School District,SBA,MATH,6,All,14,30.4
Skagit County,La Conner School District,SBA,MATH,7,All,17,35.4
Skagit County,La Conner School District,SBA,MATH,8,All,21,42.8
Skagit County,La Conner School District,SBA,MATH,10,All,14,35
Whitman County,LaCrosse School District,SBA,ELA,3,All,,
Whitman County,LaCrosse School District,SBA,ELA,4,All,,
Whitman County,LaCrosse School District,SBA,ELA,5,All,,
Whitman County,LaCrosse School District,SBA,ELA,6,All,,
Whitman County,LaCrosse School District,SBA,ELA,7,All,,
Whitman County,LaCrosse School District,SBA,ELA,8,All,,
Whitman County,LaCrosse School District,SBA,ELA,10,All,,
Whitman County,LaCrosse School District,SBA,MATH,3,All,,
Whitman County,LaCrosse School District,SBA,MATH,4,All,,
Whitman County,LaCrosse School District,SBA,MATH,5,All,,
Whitman County,LaCrosse School District,SBA,MATH,6,All,,
Whitman County,LaCrosse School District,SBA,MATH,7,All,,
Whitman County,LaCrosse School District,SBA,MATH,8,All,,
Whitman County,LaCrosse School District,SBA,MATH,10,All,,
Chelan County,Lake Chelan School District,SBA,ELA,3,All,51,52.5
Chelan County,Lake Chelan School District,SBA,ELA,4,All,45,39.4
Chelan County,Lake Chelan School District,SBA,ELA,5,All,32,31.6
Chelan County,Lake Chelan School District,SBA,ELA,6,All,76,67.8
Chelan County,Lake Chelan School District,SBA,ELA,7,All,58,61
Chelan County,Lake Chelan School District,SBA,ELA,8,All,61,55.4
Chelan County,Lake Chelan School District,SBA,ELA,10,All,97,72.3
Chelan County,Lake Chelan School District,SBA,MATH,3,All,55,56.7
Chelan County,Lake Chelan School District,SBA,MATH,4,All,38,33.3
Chelan County,Lake Chelan School District,SBA,MATH,5,All,32,31.6
Chelan County,Lake Chelan School District,SBA,MATH,6,All,79,70.5
Chelan County,Lake Chelan School District,SBA,MATH,7,All,43,45.2
Chelan County,Lake Chelan School District,SBA,MATH,8,All,43,39
Chelan County,Lake Chelan School District,SBA,MATH,10,All,39,29.3
Grays Harbor County,Lake Quinault School District,SBA,ELA,3,All,4,21
Grays Harbor County,Lake Quinault School District,SBA,ELA,4,All,5,27.7
Grays Harbor County,Lake Quinault School District,SBA,ELA,5,All,2,16.6
Grays Harbor County,Lake Quinault School District,SBA,ELA,6,All,,
Grays Harbor County,Lake Quinault School District,SBA,ELA,7,All,5,38.4
Grays Harbor County,Lake Quinault School District,SBA,ELA,8,All,3,25
Grays Harbor County,Lake Quinault School District,SBA,ELA,10,All,6,46.1
Grays Harbor County,Lake Quinault School District,SBA,MATH,3,All,6,31.5
Grays Harbor County,Lake Quinault School District,SBA,MATH,4,All,5,27.7
Grays Harbor County,Lake Quinault School District,SBA,MATH,5,All,3,25
Grays Harbor County,Lake Quinault School District,SBA,MATH,6,All,,
Grays Harbor County,Lake Quinault School District,SBA,MATH,7,All,9,69.2
Grays Harbor County,Lake Quinault School District,SBA,MATH,8,All,6,50
Grays Harbor County,Lake Quinault School District,SBA,MATH,10,All,2,15.3
Snohomish County,Lake Stevens School District,SBA,ELA,3,All,456,65.5
Snohomish County,Lake Stevens School District,SBA,ELA,4,All,471,66.6
Snohomish County,Lake Stevens School District,SBA,ELA,5,All,501,71.8
Snohomish County,Lake Stevens School District,SBA,ELA,6,All,428,64.6
Snohomish County,Lake Stevens School District,SBA,ELA,7,All,490,67.7
Snohomish County,Lake Stevens School District,SBA,ELA,8,All,454,68.3
Snohomish County,Lake Stevens School District,SBA,ELA,10,All,476,79.2
Snohomish County,Lake Stevens School District,SBA,MATH,3,All,471,67.7
Snohomish County,Lake Stevens School District,SBA,MATH,4,All,440,62.4
Snohomish County,Lake Stevens School District,SBA,MATH,5,All,441,63.3
Snohomish County,Lake Stevens School District,SBA,MATH,6,All,384,58
Snohomish County,Lake Stevens School District,SBA,MATH,7,All,372,51.4
Snohomish County,Lake Stevens School District,SBA,MATH,8,All,388,58.4
Snohomish County,Lake Stevens School District,SBA,MATH,10,All,272,45.3
King County,Lake Washington School District,SBA,ELA,3,All,1964,81.1
King County,Lake Washington School District,SBA,ELA,4,All,2036,82.2
King County,Lake Washington School District,SBA,ELA,5,All,2059,84.4
King County,Lake Washington School District,SBA,ELA,6,All,1841,80.6
King County,Lake Washington School District,SBA,ELA,7,All,1890,82.4
King County,Lake Washington School District,SBA,ELA,8,All,1796,82.3
King County,Lake Washington School District,SBA,ELA,10,All,1702,88.8
King County,Lake Washington School District,SBA,MATH,3,All,1942,79.9
King County,Lake Washington School District,SBA,MATH,4,All,1986,79.9
King County,Lake Washington School District,SBA,MATH,5,All,1853,75.7
King County,Lake Washington School District,SBA,MATH,6,All,1836,80.1
King County,Lake Washington School District,SBA,MATH,7,All,1778,77.3
King County,Lake Washington School District,SBA,MATH,8,All,1640,75
King County,Lake Washington School District,SBA,MATH,10,All,1383,72.3
Snohomish County,Lakewood School District,SBA,ELA,3,All,82,45.5
Snohomish County,Lakewood School District,SBA,ELA,4,All,92,42
Snohomish County,Lakewood School District,SBA,ELA,5,All,92,54.4
Snohomish County,Lakewood School District,SBA,ELA,6,All,99,52.6
Snohomish County,Lakewood School District,SBA,ELA,7,All,105,56.1
