County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,ELA,8,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,MATH,3,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,MATH,4,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,MATH,5,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,MATH,6,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,MATH,7,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,MATH,8,All,,
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,ELA,3,All,13,52
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,ELA,4,All,15,60
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,ELA,5,All,163,69.3
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,ELA,6,All,153,66.8
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,ELA,7,All,163,61.9
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,MATH,3,All,14,56
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,MATH,4,All,14,56
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,MATH,5,All,104,44.4
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,MATH,6,All,125,54.3
Douglas County,Eastmont School District,Sterling Intermediate School,SBA,MATH,7,All,134,50.7
Spokane County,Spokane School District,Stevens Elementary,SBA,ELA,3,All,29,35.3
Spokane County,Spokane School District,Stevens Elementary,SBA,ELA,4,All,18,30
Spokane County,Spokane School District,Stevens Elementary,SBA,ELA,5,All,19,26.7
Spokane County,Spokane School District,Stevens Elementary,SBA,ELA,6,All,14,23.3
Spokane County,Spokane School District,Stevens Elementary,SBA,MATH,3,All,33,41.2
Spokane County,Spokane School District,Stevens Elementary,SBA,MATH,4,All,24,40.6
Spokane County,Spokane School District,Stevens Elementary,SBA,MATH,5,All,9,12.8
Spokane County,Spokane School District,Stevens Elementary,SBA,MATH,6,All,9,15.2
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,ELA,3,All,41,61.1
King County,Seattle Public Schools,Stevens Elementary School,SBA,ELA,3,All,37,61.6
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,ELA,4,All,44,62.8
King County,Seattle Public Schools,Stevens Elementary School,SBA,ELA,4,All,25,50
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,ELA,5,All,36,54.5
King County,Seattle Public Schools,Stevens Elementary School,SBA,ELA,5,All,22,43.1
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,ELA,6,All,37,59.6
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,MATH,3,All,42,64.6
King County,Seattle Public Schools,Stevens Elementary School,SBA,MATH,3,All,39,65
King County,Seattle Public Schools,Stevens Elementary School,SBA,MATH,4,All,22,44
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,MATH,4,All,48,69.5
King County,Seattle Public Schools,Stevens Elementary School,SBA,MATH,5,All,19,37.2
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,MATH,5,All,23,34.8
Grays Harbor County,Aberdeen School District,Stevens Elementary School,SBA,MATH,6,All,33,52.3
Clallam County,Port Angeles School District,Stevens Middle School,SBA,ELA,7,All,,
Franklin County,Pasco School District,Stevens Middle School,SBA,ELA,7,All,,
Clallam County,Port Angeles School District,Stevens Middle School,SBA,ELA,8,All,,
Franklin County,Pasco School District,Stevens Middle School,SBA,ELA,8,All,,
Franklin County,Pasco School District,Stevens Middle School,SBA,MATH,7,All,,
Clallam County,Port Angeles School District,Stevens Middle School,SBA,MATH,7,All,,
Clallam County,Port Angeles School District,Stevens Middle School,SBA,MATH,8,All,,
Franklin County,Pasco School District,Stevens Middle School,SBA,MATH,8,All,,
King County,Bellevue School District,Stevenson Elementary,SBA,ELA,3,All,25,44.6
King County,Bellevue School District,Stevenson Elementary,SBA,ELA,4,All,32,53.3
King County,Bellevue School District,Stevenson Elementary,SBA,ELA,5,All,32,60.3
King County,Bellevue School District,Stevenson Elementary,SBA,MATH,3,All,31,55.3
King County,Bellevue School District,Stevenson Elementary,SBA,MATH,4,All,35,56.4
King County,Bellevue School District,Stevenson Elementary,SBA,MATH,5,All,28,53.8
Skamania County,Stevenson-Carson School District,Stevenson High School,SBA,ELA,11,All,,
Skamania County,Stevenson-Carson School District,Stevenson High School,SBA,MATH,11,All,,
Pierce County,Tacoma School District,Stewart,SBA,ELA,6,All,37,37.3
Pierce County,Tacoma School District,Stewart,SBA,ELA,7,All,43,43.4
Pierce County,Tacoma School District,Stewart,SBA,ELA,8,All,65,48.5
Pierce County,Tacoma School District,Stewart,SBA,MATH,6,All,29,29.2
Pierce County,Tacoma School District,Stewart,SBA,MATH,7,All,34,34.3
Pierce County,Tacoma School District,Stewart,SBA,MATH,8,All,45,33.5
Pierce County,Puyallup School District,Stewart Elementary,SBA,ELA,3,All,,
Pierce County,Puyallup School District,Stewart Elementary,SBA,ELA,4,All,21,47.7
Pierce County,Puyallup School District,Stewart Elementary,SBA,ELA,5,All,23,53.4
Pierce County,Puyallup School District,Stewart Elementary,SBA,ELA,6,All,32,60.3
Pierce County,Puyallup School District,Stewart Elementary,SBA,MATH,3,All,,
Pierce County,Puyallup School District,Stewart Elementary,SBA,MATH,4,All,17,38.6
Pierce County,Puyallup School District,Stewart Elementary,SBA,MATH,5,All,12,27.9
Pierce County,Puyallup School District,Stewart Elementary,SBA,MATH,6,All,32,60.3
Snohomish County,Arlington School District,Stillaguamish School,SBA,ELA,3,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,ELA,4,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,ELA,5,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,ELA,6,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,ELA,7,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,ELA,8,All,7,58.3
Snohomish County,Arlington School District,Stillaguamish School,SBA,ELA,11,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,MATH,3,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,MATH,4,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,MATH,5,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,MATH,6,All,,
Snohomish County,Arlington School District,Stillaguamish School,SBA,MATH,7,All,1,10
Snohomish County,Arlington School District,Stillaguamish School,SBA,MATH,8,All,1,8.3
Snohomish County,Arlington School District,Stillaguamish School,SBA,MATH,11,All,,
King County,Riverview School District,Stillwater Elementary,SBA,ELA,3,All,53,69.7
King County,Riverview School District,Stillwater Elementary,SBA,ELA,4,All,40,51.9
King County,Riverview School District,Stillwater Elementary,SBA,ELA,5,All,58,64.4
King County,Riverview School District,Stillwater Elementary,SBA,MATH,3,All,60,78.9
King County,Riverview School District,Stillwater Elementary,SBA,MATH,4,All,49,63.6
King County,Riverview School District,Stillwater Elementary,SBA,MATH,5,All,50,55.5
Pend Oreille County,Newport School District,Stratton Elementary,SBA,ELA,3,All,31,39.7
Pend Oreille County,Newport School District,Stratton Elementary,SBA,ELA,4,All,60,72.2
Pend Oreille County,Newport School District,Stratton Elementary,SBA,MATH,3,All,31,39.7
Pend Oreille County,Newport School District,Stratton Elementary,SBA,MATH,4,All,52,62.6
,,Structural Alt Confinement School,SBA,ELA,11,All,,
,,Structural Alt Confinement School,SBA,MATH,11,All,,
King County,Vashon Island School District,Student Link,SBA,ELA,11,All,,
King County,Vashon Island School District,Student Link,SBA,MATH,11,All,,
Snohomish County,Sultan School District,Sultan Elementary School,SBA,ELA,3,All,38,38.3
Snohomish County,Sultan School District,Sultan Elementary School,SBA,ELA,4,All,59,65.5
Snohomish County,Sultan School District,Sultan Elementary School,SBA,ELA,5,All,61,61.6
Snohomish County,Sultan School District,Sultan Elementary School,SBA,MATH,3,All,50,50.5
Snohomish County,Sultan School District,Sultan Elementary School,SBA,MATH,4,All,63,70
Snohomish County,Sultan School District,Sultan Elementary School,SBA,MATH,5,All,54,54
Snohomish County,Sultan School District,Sultan Middle School,SBA,ELA,6,All,65,47.1
Snohomish County,Sultan School District,Sultan Middle School,SBA,ELA,7,All,89,59.3
Snohomish County,Sultan School District,Sultan Middle School,SBA,ELA,8,All,78,51.3
Snohomish County,Sultan School District,Sultan Middle School,SBA,MATH,6,All,44,31.6
Snohomish County,Sultan School District,Sultan Middle School,SBA,MATH,7,All,61,40.6
Snohomish County,Sultan School District,Sultan Middle School,SBA,MATH,8,All,60,39.4
Snohomish County,Sultan School District,Sultan Senior High School,SBA,ELA,11,All,,
Snohomish County,Sultan School District,Sultan Senior High School,SBA,MATH,11,All,,
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,ELA,3,All,17,48.5
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,ELA,4,All,19,59.3
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,ELA,5,All,26,76.4
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,ELA,6,All,,
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,MATH,3,All,20,57.1
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,MATH,4,All,11,34.3
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,MATH,5,All,20,58.8
Whatcom County,Nooksack Valley School District,Sumas Elementary,SBA,MATH,6,All,,
Spokane County,Central Valley School District,Summit School,SBA,ELA,3,All,,
Spokane County,Central Valley School District,Summit School,SBA,ELA,4,All,,
Spokane County,Central Valley School District,Summit School,SBA,ELA,5,All,,
Spokane County,Central Valley School District,Summit School,SBA,ELA,6,All,23,65.7
Spokane County,Central Valley School District,Summit School,SBA,ELA,7,All,24,75
Spokane County,Central Valley School District,Summit School,SBA,ELA,8,All,,
Spokane County,Central Valley School District,Summit School,SBA,MATH,3,All,,
Spokane County,Central Valley School District,Summit School,SBA,MATH,4,All,,
Spokane County,Central Valley School District,Summit School,SBA,MATH,5,All,,
Spokane County,Central Valley School District,Summit School,SBA,MATH,6,All,,
Spokane County,Central Valley School District,Summit School,SBA,MATH,7,All,14,43.7
Spokane County,Central Valley School District,Summit School,SBA,MATH,8,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,ELA,3,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,ELA,4,All,3,27.2
Stevens County,Summit Valley School District,Summit Valley School,SBA,ELA,5,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,ELA,6,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,ELA,7,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,ELA,8,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,MATH,3,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,MATH,4,All,1,9
Stevens County,Summit Valley School District,Summit Valley School,SBA,MATH,5,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,MATH,6,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,MATH,7,All,,
Stevens County,Summit Valley School District,Summit Valley School,SBA,MATH,8,All,,
Clark County,Battle Ground School District,Summit View High School,SBA,ELA,11,All,66,51.5
Clark County,Battle Ground School District,Summit View High School,SBA,MATH,11,All,,
Clark County,Battle Ground School District,Summit View Middle School,SBA,ELA,7,All,2,13.3
Clark County,Battle Ground School District,Summit View Middle School,SBA,ELA,8,All,3,23
Clark County,Battle Ground School District,Summit View Middle School,SBA,MATH,7,All,2,14.2
Clark County,Battle Ground School District,Summit View Middle School,SBA,MATH,8,All,2,15.3
Yakima County,West Valley School District (Yakima),Summitview Elementary,SBA,ELA,3,All,32,55.1
Yakima County,West Valley School District (Yakima),Summitview Elementary,SBA,ELA,4,All,49,63.6
Yakima County,West Valley School District (Yakima),Summitview Elementary,SBA,MATH,3,All,44,75.8
Yakima County,West Valley School District (Yakima),Summitview Elementary,SBA,MATH,4,All,61,79.2
Pierce County,Sumner School District,Sumner High School,SBA,ELA,8,All,,
Pierce County,Sumner School District,Sumner High School,SBA,ELA,11,All,401,90.7
Pierce County,Sumner School District,Sumner High School,SBA,MATH,11,All,146,34.2
Pierce County,Sumner School District,Sumner Middle School,SBA,ELA,6,All,157,64.6
Pierce County,Sumner School District,Sumner Middle School,SBA,ELA,7,All,163,67
Pierce County,Sumner School District,Sumner Middle School,SBA,ELA,8,All,191,79.2
Pierce County,Sumner School District,Sumner Middle School,SBA,MATH,6,All,155,63.7
Pierce County,Sumner School District,Sumner Middle School,SBA,MATH,7,All,160,65.8
Pierce County,Sumner School District,Sumner Middle School,SBA,MATH,8,All,173,70.9
King County,Issaquah School District,Sunny Hills Elementary,SBA,ELA,3,All,91,78.4
King County,Issaquah School District,Sunny Hills Elementary,SBA,ELA,4,All,71,84.5
King County,Issaquah School District,Sunny Hills Elementary,SBA,ELA,5,All,81,80.1
King County,Issaquah School District,Sunny Hills Elementary,SBA,MATH,3,All,92,78.6
King County,Issaquah School District,Sunny Hills Elementary,SBA,MATH,4,All,67,78.8
King County,Issaquah School District,Sunny Hills Elementary,SBA,MATH,5,All,78,77.2
King County,Federal Way School District,Sunnycrest Elementary School,SBA,ELA,3,All,17,19.1
Snohomish County,Lake Stevens School District,Sunnycrest Elementary School,SBA,ELA,3,All,83,63.8
Snohomish County,Lake Stevens School District,Sunnycrest Elementary School,SBA,ELA,4,All,80,72.7
King County,Federal Way School District,Sunnycrest Elementary School,SBA,ELA,4,All,22,25.2
Snohomish County,Lake Stevens School District,Sunnycrest Elementary School,SBA,ELA,5,All,104,74.8
King County,Federal Way School District,Sunnycrest Elementary School,SBA,ELA,5,All,34,52.3
King County,Federal Way School District,Sunnycrest Elementary School,SBA,MATH,3,All,18,20.2
Snohomish County,Lake Stevens School District,Sunnycrest Elementary School,SBA,MATH,3,All,93,70.9
Snohomish County,Lake Stevens School District,Sunnycrest Elementary School,SBA,MATH,4,All,72,65.4
King County,Federal Way School District,Sunnycrest Elementary School,SBA,MATH,4,All,26,29.8
Snohomish County,Lake Stevens School District,Sunnycrest Elementary School,SBA,MATH,5,All,95,68.3
