County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
King County,Lake Washington School District,Audubon Elementary,SBA,ELA,3,All,90,81.8
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,3,All,24,38.7
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,4,All,23,44.2
King County,Lake Washington School District,Audubon Elementary,SBA,ELA,4,All,64,82
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,5,All,19,32.7
King County,Lake Washington School District,Audubon Elementary,SBA,ELA,5,All,74,88
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,6,All,7,21.2
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,3,All,22,35.4
King County,Lake Washington School District,Audubon Elementary,SBA,MATH,3,All,92,82.1
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,4,All,18,34.6
King County,Lake Washington School District,Audubon Elementary,SBA,MATH,4,All,71,87.6
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,5,All,9,15.5
King County,Lake Washington School District,Audubon Elementary,SBA,MATH,5,All,72,85.7
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,6,All,8,24.2
Thurston County,Olympia School District,Avanti High School,SBA,ELA,11,All,35,81.3
Thurston County,Olympia School District,Avanti High School,SBA,MATH,11,All,,
Pierce County,Puyallup School District,Aylen Jr High,SBA,ELA,7,All,158,63.4
Pierce County,Puyallup School District,Aylen Jr High,SBA,ELA,8,All,131,56.9
Pierce County,Puyallup School District,Aylen Jr High,SBA,MATH,7,All,135,54.2
Pierce County,Puyallup School District,Aylen Jr High,SBA,MATH,8,All,101,43.7
King County,Seattle Public Schools,B F Day Elementary School,SBA,ELA,3,All,41,87.2
King County,Seattle Public Schools,B F Day Elementary School,SBA,ELA,4,All,23,58.9
King County,Seattle Public Schools,B F Day Elementary School,SBA,ELA,5,All,35,72.9
King County,Seattle Public Schools,B F Day Elementary School,SBA,MATH,3,All,39,82.9
King County,Seattle Public Schools,B F Day Elementary School,SBA,MATH,4,All,23,58.9
King County,Seattle Public Schools,B F Day Elementary School,SBA,MATH,5,All,30,62.5
Benton County,Richland School District,Badger Mountain Elementary,SBA,ELA,3,All,70,64.8
Benton County,Richland School District,Badger Mountain Elementary,SBA,ELA,4,All,58,55.7
Benton County,Richland School District,Badger Mountain Elementary,SBA,ELA,5,All,57,60
Benton County,Richland School District,Badger Mountain Elementary,SBA,MATH,3,All,80,74
Benton County,Richland School District,Badger Mountain Elementary,SBA,MATH,4,All,65,62.5
Benton County,Richland School District,Badger Mountain Elementary,SBA,MATH,5,All,44,46.3
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,ELA,3,All,13,30.2
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,ELA,4,All,16,32.6
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,ELA,5,All,18,34.6
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,MATH,3,All,18,41.8
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,MATH,4,All,28,57.1
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,MATH,5,All,19,36.5
Kitsap County,Bainbridge Island School District,Bainbridge High School,SBA,ELA,8,All,,
Kitsap County,Bainbridge Island School District,Bainbridge High School,SBA,ELA,11,All,,
Kitsap County,Bainbridge Island School District,Bainbridge High School,SBA,MATH,8,All,,
Kitsap County,Bainbridge Island School District,Bainbridge High School,SBA,MATH,11,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,ELA,4,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,ELA,5,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,ELA,6,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,MATH,4,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,MATH,5,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,MATH,6,All,,
Pierce County,Tacoma School District,Baker,SBA,ELA,6,All,74,31.6
Pierce County,Tacoma School District,Baker,SBA,ELA,7,All,125,50.6
Pierce County,Tacoma School District,Baker,SBA,ELA,8,All,96,39
Pierce County,Tacoma School District,Baker,SBA,MATH,6,All,56,23.9
Pierce County,Tacoma School District,Baker,SBA,MATH,7,All,88,35.6
Pierce County,Tacoma School District,Baker,SBA,MATH,8,All,80,32.5
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,3,All,23,48.9
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,4,All,24,48.9
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,5,All,28,66.6
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,6,All,34,69.3
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,3,All,24,52.1
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,4,All,24,50
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,5,All,23,54.7
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,6,All,31,62
King County,Seattle Public Schools,Ballard High School,SBA,ELA,11,All,387,90.6
King County,Seattle Public Schools,Ballard High School,SBA,MATH,11,All,29,6.8
Pierce County,Puyallup School District,Ballou Jr High,SBA,ELA,6,All,59,62.1
Pierce County,Puyallup School District,Ballou Jr High,SBA,ELA,7,All,195,73.3
Pierce County,Puyallup School District,Ballou Jr High,SBA,ELA,8,All,144,65.7
Pierce County,Puyallup School District,Ballou Jr High,SBA,MATH,6,All,53,55.7
Pierce County,Puyallup School District,Ballou Jr High,SBA,MATH,7,All,161,60.2
Pierce County,Puyallup School District,Ballou Jr High,SBA,MATH,8,All,98,44.7
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,3,All,33,37
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,4,All,36,37.5
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,5,All,28,35.8
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,6,All,41,48.8
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,3,All,32,35.9
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,4,All,41,42.7
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,5,All,17,21.7
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,6,All,34,40.4
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,ELA,3,All,32,30.7
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,ELA,4,All,37,40.6
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,ELA,5,All,40,45.9
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,MATH,3,All,44,42.3
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,MATH,4,All,40,43.9
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,MATH,5,All,34,39
Cowlitz County,Kelso School District,Barnes Elementary,SBA,ELA,3,All,27,56.2
Cowlitz County,Kelso School District,Barnes Elementary,SBA,ELA,4,All,29,54.7
Cowlitz County,Kelso School District,Barnes Elementary,SBA,ELA,5,All,33,51.5
Cowlitz County,Kelso School District,Barnes Elementary,SBA,MATH,3,All,29,60.4
Cowlitz County,Kelso School District,Barnes Elementary,SBA,MATH,4,All,22,41.5
Cowlitz County,Kelso School District,Barnes Elementary,SBA,MATH,5,All,18,28.1
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,3,All,8,15
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,4,All,10,14.7
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,5,All,16,29.6
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,6,All,18,27.6
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,3,All,20,36.3
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,4,All,21,30.8
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,5,All,14,25.9
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,6,All,13,20
Pierce County,Bates Technical College,Bates Technical High School,SBA,ELA,11,All,12,24.4
Pierce County,Bates Technical College,Bates Technical High School,SBA,MATH,11,All,,
Clark County,Battle Ground School District,Battle Ground High School,SBA,ELA,11,All,360,75.7
Clark County,Battle Ground School District,Battle Ground High School,SBA,MATH,11,All,142,30.2
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,3,All,31,41.8
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,4,All,22,39.2
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,5,All,30,38.9
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,6,All,39,66.1
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,7,All,35,58.3
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,8,All,41,73.2
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,3,All,30,40.5
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,4,All,16,28.5
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,5,All,28,36.3
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,6,All,28,46.6
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,7,All,30,50
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,8,All,27,49
Whatcom County,Ferndale School District,Beach Elem,SBA,ELA,3,All,8,72.7
Whatcom County,Ferndale School District,Beach Elem,SBA,ELA,4,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,ELA,5,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,MATH,3,All,7,63.6
Whatcom County,Ferndale School District,Beach Elem,SBA,MATH,4,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,MATH,5,All,,
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,ELA,3,All,23,47.9
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,ELA,4,All,22,50
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,ELA,5,All,,
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,MATH,3,All,28,58.3
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,MATH,4,All,18,40.9
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,MATH,5,All,,
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,ELA,3,All,54,57.4
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,ELA,4,All,46,56
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,ELA,5,All,50,56.8
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,MATH,3,All,48,51
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,MATH,4,All,47,58
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,MATH,5,All,28,31.8
King County,Seattle Public Schools,Beacon Hill International School,SBA,ELA,3,All,26,43.3
King County,Seattle Public Schools,Beacon Hill International School,SBA,ELA,4,All,42,56
King County,Seattle Public Schools,Beacon Hill International School,SBA,ELA,5,All,46,68.6
King County,Seattle Public Schools,Beacon Hill International School,SBA,MATH,3,All,42,70
King County,Seattle Public Schools,Beacon Hill International School,SBA,MATH,4,All,49,65.3
King County,Seattle Public Schools,Beacon Hill International School,SBA,MATH,5,All,41,61.1
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,3,All,44,78.5
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,4,All,68,86
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,5,All,74,91.3
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,6,All,68,87.1
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,3,All,50,89.2
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,4,All,61,77.2
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,5,All,71,87.6
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,6,All,71,91
King County,Issaquah School District,Beaver Lake Middle School,SBA,ELA,6,All,,
King County,Issaquah School District,Beaver Lake Middle School,SBA,ELA,7,All,,
King County,Issaquah School District,Beaver Lake Middle School,SBA,ELA,8,All,239,84.4
King County,Issaquah School District,Beaver Lake Middle School,SBA,MATH,6,All,,
King County,Issaquah School District,Beaver Lake Middle School,SBA,MATH,7,All,,
King County,Issaquah School District,Beaver Lake Middle School,SBA,MATH,8,All,231,81.3
Chelan County,Cascade School District,Beaver Valley School,SBA,ELA,3,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,ELA,4,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,ELA,5,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,MATH,3,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,MATH,4,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,MATH,5,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,ELA,3,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,ELA,4,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,MATH,3,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,MATH,4,All,,
Mason County,North Mason School District,Belfair Elementary,SBA,ELA,3,All,21,30.4
Mason County,North Mason School District,Belfair Elementary,SBA,ELA,4,All,37,49.3
Mason County,North Mason School District,Belfair Elementary,SBA,ELA,5,All,25,32.8
Mason County,North Mason School District,Belfair Elementary,SBA,MATH,3,All,27,39.1
Mason County,North Mason School District,Belfair Elementary,SBA,MATH,4,All,35,46.6
Mason County,North Mason School District,Belfair Elementary,SBA,MATH,5,All,22,28.9
King County,Lake Washington School District,Bell Elementary,SBA,ELA,3,All,46,67.6
King County,Lake Washington School District,Bell Elementary,SBA,ELA,4,All,49,69
King County,Lake Washington School District,Bell Elementary,SBA,ELA,5,All,32,68
King County,Lake Washington School District,Bell Elementary,SBA,MATH,3,All,47,69.1
King County,Lake Washington School District,Bell Elementary,SBA,MATH,4,All,51,69.8
King County,Lake Washington School District,Bell Elementary,SBA,MATH,5,All,27,57.4
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,6,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,7,All,62,84.9
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,8,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,11,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,6,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,7,All,52,71.2
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,8,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,11,All,17,47.2
King County,Bellevue School District,Bellevue High School,SBA,ELA,11,All,323,88.7
King County,Bellevue School District,Bellevue High School,SBA,MATH,11,All,,
Whatcom County,Bellingham School District,Bellingham Family Partnership Program,SBA,ELA,3,All,,
Whatcom County,Bellingham School District,Bellingham Family Partnership Program,SBA,ELA,4,All,,
Whatcom County,Bellingham School District,Bellingham Family Partnership Program,SBA,ELA,5,All,,
Whatcom County,Bellingham School District,Bellingham Family Partnership Program,SBA,ELA,6,All,,
