County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
King County,Highline School District,McMicken Heights Elementary,SBA,MATH,6,All,32,41.5
King County,Vashon Island School District,McMurray Middle School,SBA,ELA,6,All,86,72.2
King County,Vashon Island School District,McMurray Middle School,SBA,ELA,7,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,ELA,8,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,MATH,6,All,63,52.9
King County,Vashon Island School District,McMurray Middle School,SBA,MATH,7,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,MATH,8,All,,
Spokane County,Mead School District,Mead Alternative High School,SBA,ELA,10,All,,
Spokane County,Mead School District,Mead Alternative High School,SBA,MATH,10,All,,
,,Mead Education Partnership Prog,SBA,ELA,10,All,26,83.8
,,Mead Education Partnership Prog,SBA,ELA,3,All,19,67.8
,,Mead Education Partnership Prog,SBA,ELA,4,All,14,63.6
,,Mead Education Partnership Prog,SBA,ELA,5,All,25,64.1
,,Mead Education Partnership Prog,SBA,ELA,6,All,22,57.8
,,Mead Education Partnership Prog,SBA,ELA,7,All,27,71
,,Mead Education Partnership Prog,SBA,ELA,8,All,24,60
,,Mead Education Partnership Prog,SBA,MATH,10,All,15,48.3
,,Mead Education Partnership Prog,SBA,MATH,3,All,12,42.8
,,Mead Education Partnership Prog,SBA,MATH,4,All,7,31.8
,,Mead Education Partnership Prog,SBA,MATH,5,All,7,17.9
,,Mead Education Partnership Prog,SBA,MATH,6,All,11,28.9
,,Mead Education Partnership Prog,SBA,MATH,7,All,17,44.7
,,Mead Education Partnership Prog,SBA,MATH,8,All,15,37.5
King County,Lake Washington School District,Mead Elementary,SBA,ELA,3,All,80,86.9
King County,Lake Washington School District,Mead Elementary,SBA,ELA,4,All,87,86.1
King County,Lake Washington School District,Mead Elementary,SBA,ELA,5,All,96,85.7
King County,Lake Washington School District,Mead Elementary,SBA,MATH,3,All,81,87
King County,Lake Washington School District,Mead Elementary,SBA,MATH,4,All,84,82.3
King County,Lake Washington School District,Mead Elementary,SBA,MATH,5,All,89,79.4
,,Mead Open Doors,SBA,ELA,10,All,,
,,Mead Open Doors,SBA,MATH,10,All,,
Spokane County,Mead School District,Mead Senior High School,SBA,ELA,10,All,322,81.7
Spokane County,Mead School District,Mead Senior High School,SBA,MATH,10,All,206,52.2
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,3,All,65,71.4
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,4,All,61,69.3
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,5,All,73,70.8
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,6,All,69,66.9
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,3,All,69,75.8
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,4,All,61,69.3
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,5,All,61,59.2
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,6,All,73,70.8
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,3,All,18,25
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,4,All,31,41.3
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,5,All,27,39.1
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,6,All,28,43
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,3,All,19,26
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,4,All,33,44
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,5,All,17,24.6
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,6,All,28,43
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,3,All,52,81.2
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,4,All,35,50.7
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,5,All,39,54.1
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,6,All,47,63.5
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,3,All,54,83
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,4,All,39,56.5
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,5,All,31,43
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,6,All,45,60.8
Snohomish County,Edmonds School District,Meadowdale High School,SBA,ELA,10,All,281,74.5
Snohomish County,Edmonds School District,Meadowdale High School,SBA,MATH,10,All,190,50.3
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,ELA,7,All,219,63.6
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,ELA,8,All,224,61.7
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,MATH,7,All,170,49.5
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,MATH,8,All,173,47.2
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,ELA,3,All,51,53.1
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,ELA,4,All,69,75
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,ELA,5,All,65,69.1
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,MATH,3,All,64,66.6
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,MATH,4,All,67,72.8
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,MATH,5,All,54,56.8
King County,Seattle Public Schools,Meany Middle School,SBA,ELA,6,All,109,56.1
King County,Seattle Public Schools,Meany Middle School,SBA,ELA,7,All,83,60.1
King County,Seattle Public Schools,Meany Middle School,SBA,ELA,8,All,72,57.1
King County,Seattle Public Schools,Meany Middle School,SBA,MATH,6,All,93,48.1
King County,Seattle Public Schools,Meany Middle School,SBA,MATH,7,All,69,49.6
King County,Seattle Public Schools,Meany Middle School,SBA,MATH,8,All,32,25.3
Spokane County,Medical Lake School District,Medical Lake Endeavors,SBA,ELA,10,All,,
Spokane County,Medical Lake School District,Medical Lake Endeavors,SBA,ELA,7,All,,
Spokane County,Medical Lake School District,Medical Lake Endeavors,SBA,ELA,8,All,,
Spokane County,Medical Lake School District,Medical Lake Endeavors,SBA,MATH,10,All,,
Spokane County,Medical Lake School District,Medical Lake Endeavors,SBA,MATH,7,All,,
Spokane County,Medical Lake School District,Medical Lake Endeavors,SBA,MATH,8,All,,
Spokane County,Medical Lake School District,Medical Lake High School,SBA,ELA,10,All,,
Spokane County,Medical Lake School District,Medical Lake High School,SBA,MATH,10,All,,
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,ELA,5,All,,
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,ELA,6,All,88,65.1
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,ELA,7,All,,
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,ELA,8,All,,
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,MATH,5,All,,
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,MATH,6,All,84,62.2
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,MATH,7,All,,
Spokane County,Medical Lake School District,Medical Lake Middle School,SBA,MATH,8,All,,
King County,Bellevue School District,Medina Elementary School,SBA,ELA,3,All,99,93.3
King County,Bellevue School District,Medina Elementary School,SBA,ELA,4,All,,
King County,Bellevue School District,Medina Elementary School,SBA,ELA,5,All,,
King County,Bellevue School District,Medina Elementary School,SBA,MATH,3,All,98,92.4
King County,Bellevue School District,Medina Elementary School,SBA,MATH,4,All,,
King County,Bellevue School District,Medina Elementary School,SBA,MATH,5,All,106,89
Pierce County,Tacoma School District,Meeker,SBA,ELA,6,All,132,53.6
Pierce County,Tacoma School District,Meeker,SBA,ELA,7,All,126,61.1
Pierce County,Tacoma School District,Meeker,SBA,ELA,8,All,139,62.3
Pierce County,Tacoma School District,Meeker,SBA,MATH,6,All,101,41
Pierce County,Tacoma School District,Meeker,SBA,MATH,7,All,97,47
Pierce County,Tacoma School District,Meeker,SBA,MATH,8,All,97,43.1
Pierce County,Puyallup School District,Meeker Elementary,SBA,ELA,3,All,36,58
Pierce County,Puyallup School District,Meeker Elementary,SBA,ELA,4,All,41,65
Pierce County,Puyallup School District,Meeker Elementary,SBA,ELA,5,All,43,67.1
Pierce County,Puyallup School District,Meeker Elementary,SBA,ELA,6,All,41,53.9
Pierce County,Puyallup School District,Meeker Elementary,SBA,MATH,3,All,31,50
Pierce County,Puyallup School District,Meeker Elementary,SBA,MATH,4,All,44,69.8
Pierce County,Puyallup School District,Meeker Elementary,SBA,MATH,5,All,32,50
Pierce County,Puyallup School District,Meeker Elementary,SBA,MATH,6,All,36,47.3
King County,Kent School District,Meeker Middle School,SBA,ELA,7,All,154,52.2
King County,Kent School District,Meeker Middle School,SBA,ELA,8,All,169,55.4
King County,Kent School District,Meeker Middle School,SBA,MATH,7,All,133,45.2
King County,Kent School District,Meeker Middle School,SBA,MATH,8,All,135,44.2
King County,Shoreline School District,Melvin G Syre Elementary,SBA,ELA,3,All,53,73.6
King County,Shoreline School District,Melvin G Syre Elementary,SBA,ELA,4,All,62,74.6
King County,Shoreline School District,Melvin G Syre Elementary,SBA,ELA,5,All,78,90.6
King County,Shoreline School District,Melvin G Syre Elementary,SBA,ELA,6,All,57,79.1
King County,Shoreline School District,Melvin G Syre Elementary,SBA,MATH,3,All,53,73.6
King County,Shoreline School District,Melvin G Syre Elementary,SBA,MATH,4,All,69,82.1
King County,Shoreline School District,Melvin G Syre Elementary,SBA,MATH,5,All,70,80.4
King County,Shoreline School District,Melvin G Syre Elementary,SBA,MATH,6,All,44,61.1
King County,Seattle Public Schools,Mercer International Middle School,SBA,ELA,6,All,232,62.7
King County,Seattle Public Schools,Mercer International Middle School,SBA,ELA,7,All,301,75.2
King County,Seattle Public Schools,Mercer International Middle School,SBA,ELA,8,All,236,68.4
King County,Seattle Public Schools,Mercer International Middle School,SBA,MATH,6,All,216,58.5
King County,Seattle Public Schools,Mercer International Middle School,SBA,MATH,7,All,263,65
King County,Seattle Public Schools,Mercer International Middle School,SBA,MATH,8,All,201,58.4
King County,Mercer Island School District,Mercer Island High School,SBA,ELA,10,All,326,88.8
King County,Mercer Island School District,Mercer Island High School,SBA,MATH,10,All,292,80
King County,Federal Way School District,Meredith Hill Elementary School,SBA,ELA,3,All,28,37.8
King County,Federal Way School District,Meredith Hill Elementary School,SBA,ELA,4,All,28,34.5
King County,Federal Way School District,Meredith Hill Elementary School,SBA,ELA,5,All,37,57.8
King County,Federal Way School District,Meredith Hill Elementary School,SBA,MATH,3,All,35,47.2
King County,Federal Way School District,Meredith Hill Elementary School,SBA,MATH,4,All,24,29.6
King County,Federal Way School District,Meredith Hill Elementary School,SBA,MATH,5,All,34,53.1
King County,Kent School District,Meridian Elementary School,SBA,ELA,3,All,35,53
King County,Kent School District,Meridian Elementary School,SBA,ELA,4,All,43,51.8
King County,Kent School District,Meridian Elementary School,SBA,ELA,5,All,47,55.2
King County,Kent School District,Meridian Elementary School,SBA,ELA,6,All,55,60.4
King County,Kent School District,Meridian Elementary School,SBA,MATH,3,All,42,63.6
King County,Kent School District,Meridian Elementary School,SBA,MATH,4,All,48,57.8
King County,Kent School District,Meridian Elementary School,SBA,MATH,5,All,45,52.9
King County,Kent School District,Meridian Elementary School,SBA,MATH,6,All,48,53.9
Whatcom County,Meridian School District,Meridian High School,SBA,ELA,10,All,,
Whatcom County,Meridian School District,Meridian High School,SBA,MATH,10,All,,
,,Meridian Impact Re-Engagement,SBA,ELA,10,All,,
,,Meridian Impact Re-Engagement,SBA,MATH,10,All,,
Whatcom County,Meridian School District,Meridian Middle School,SBA,ELA,6,All,44,44.4
King County,Kent School District,Meridian Middle School,SBA,ELA,7,All,151,56.3
Whatcom County,Meridian School District,Meridian Middle School,SBA,ELA,7,All,50,49
King County,Kent School District,Meridian Middle School,SBA,ELA,8,All,171,52.9
Whatcom County,Meridian School District,Meridian Middle School,SBA,ELA,8,All,42,46.1
Whatcom County,Meridian School District,Meridian Middle School,SBA,MATH,6,All,45,45.4
King County,Kent School District,Meridian Middle School,SBA,MATH,7,All,125,46.6
Whatcom County,Meridian School District,Meridian Middle School,SBA,MATH,7,All,64,62.7
King County,Kent School District,Meridian Middle School,SBA,MATH,8,All,141,43.6
Whatcom County,Meridian School District,Meridian Middle School,SBA,MATH,8,All,51,56
,,Meridian Parent Partnership Program,SBA,ELA,3,All,13,54.1
,,Meridian Parent Partnership Program,SBA,ELA,4,All,19,57.5
,,Meridian Parent Partnership Program,SBA,ELA,5,All,17,43.5
,,Meridian Parent Partnership Program,SBA,ELA,6,All,14,46.6
,,Meridian Parent Partnership Program,SBA,ELA,7,All,16,57.1
,,Meridian Parent Partnership Program,SBA,ELA,8,All,12,38.7
,,Meridian Parent Partnership Program,SBA,MATH,3,All,10,41.6
,,Meridian Parent Partnership Program,SBA,MATH,4,All,16,48.4
,,Meridian Parent Partnership Program,SBA,MATH,5,All,13,33.3
,,Meridian Parent Partnership Program,SBA,MATH,6,All,9,30
,,Meridian Parent Partnership Program,SBA,MATH,7,All,9,32.1
,,Meridian Parent Partnership Program,SBA,MATH,8,All,7,22.5
King County,Shoreline School District,Meridian Park Elementary School,SBA,ELA,3,All,83,78.3
King County,Shoreline School District,Meridian Park Elementary School,SBA,ELA,4,All,77,75.4
King County,Shoreline School District,Meridian Park Elementary School,SBA,ELA,5,All,74,80.4
King County,Shoreline School District,Meridian Park Elementary School,SBA,ELA,6,All,81,86.1
King County,Shoreline School District,Meridian Park Elementary School,SBA,MATH,3,All,86,81.1
King County,Shoreline School District,Meridian Park Elementary School,SBA,MATH,4,All,74,72.5
King County,Shoreline School District,Meridian Park Elementary School,SBA,MATH,5,All,66,71.7
King County,Shoreline School District,Meridian Park Elementary School,SBA,MATH,6,All,78,82.9
Pierce County,Clover Park School District,Meriwether Elementary School,SBA,ELA,3,All,36,64.2
Pierce County,Clover Park School District,Meriwether Elementary School,SBA,ELA,4,All,32,51.6
Pierce County,Clover Park School District,Meriwether Elementary School,SBA,ELA,5,All,25,51
Pierce County,Clover Park School District,Meriwether Elementary School,SBA,MATH,3,All,37,66
Pierce County,Clover Park School District,Meriwether Elementary School,SBA,MATH,4,All,28,45.1
Pierce County,Clover Park School District,Meriwether Elementary School,SBA,MATH,5,All,21,42.8
Franklin County,North Franklin School District,Mesa Elem,SBA,ELA,3,All,,
Franklin County,North Franklin School District,Mesa Elem,SBA,ELA,4,All,10,43.4
Franklin County,North Franklin School District,Mesa Elem,SBA,ELA,5,All,,
Franklin County,North Franklin School District,Mesa Elem,SBA,ELA,6,All,15,53.5
Franklin County,North Franklin School District,Mesa Elem,SBA,MATH,3,All,,
Franklin County,North Franklin School District,Mesa Elem,SBA,MATH,4,All,9,39.1
Franklin County,North Franklin School District,Mesa Elem,SBA,MATH,5,All,,
Franklin County,North Franklin School District,Mesa Elem,SBA,MATH,6,All,12,41.3
Okanogan County,Methow Valley School District,Methow Valley Elementary,SBA,ELA,3,All,,
Okanogan County,Methow Valley School District,Methow Valley Elementary,SBA,ELA,4,All,,
Okanogan County,Methow Valley School District,Methow Valley Elementary,SBA,ELA,5,All,,
